Enlem,Boylam,Derinlik,Büyüklük,Gün,Ay,Yıl,Saat,Dakika,Saniye
36.6098,27.2118,6.73,1.7,6,10,2021,3,56,28
36.6958,27.5128,9.7,1.5,6,10,2021,3,47,37
37.4478,30.3816,7,2,6,10,2021,2,39,58
37.7871,32.1996,18.47,1.4,6,10,2021,2,37,35
37.8325,32.193,6.9,1.4,6,10,2021,2,36,53
40.4418,42.3311,6.94,1.3,6,10,2021,2,25,30
38.9743,30.204,6.98,2,6,10,2021,1,50,23
38.4711,39.3133,7,2.2,6,10,2021,0,59,27
38.0698,26.8616,8.27,1.1,6,10,2021,0,50,16
38.9581,26.0821,7,2,6,10,2021,0,41,3
36.5028,27.6575,7.91,1.6,5,10,2021,23,21,51
36.6416,27.6658,7,1.3,5,10,2021,23,8,22
36.6838,27.4003,9.88,1.4,5,10,2021,23,0,0
36.488,27.1075,7.71,1.6,5,10,2021,22,19,28
39.1186,32.3251,6.94,2.1,5,10,2021,22,18,57
36.5951,27.6653,7,1.3,5,10,2021,22,14,21
41.1093,34.9113,7.62,1.5,5,10,2021,21,4,27
37.1546,28.3716,13.54,2.3,5,10,2021,20,33,31
37.1485,28.3728,7.47,1.8,5,10,2021,20,33,1
35.9403,26.3355,7.18,2,5,10,2021,20,7,41
36.5806,27.6756,7,1.3,5,10,2021,20,1,10
38.5278,26.9086,7,1.7,5,10,2021,19,44,52
36.9551,27.3361,7,1.9,5,10,2021,19,24,0
36.4623,27.079,6.93,1.8,5,10,2021,18,1,35
37.8405,27.3365,14.73,1.2,5,10,2021,17,58,56
36.4728,27.0976,7,2,5,10,2021,17,25,49
39.653,42.248,9.9,2.8,5,10,2021,16,52,32
38.3296,38.7423,7,1.2,5,10,2021,16,36,59
38.3111,38.7351,7,1.5,5,10,2021,16,34,10
39.4426,38.2313,7.12,1.9,5,10,2021,14,35,20
38.8583,26.5056,7,1.3,5,10,2021,14,26,31
38.8126,27.0451,7,3,5,10,2021,13,3,28
36.4988,27.1313,7.18,1.8,5,10,2021,12,44,15
39.4995,28.8186,7.01,1.3,5,10,2021,12,43,54
39.3353,33.3536,7,1,5,10,2021,12,34,1
39.8618,28.8466,7.05,1.6,5,10,2021,12,19,5
39.9938,28.6223,7,1.6,5,10,2021,11,40,49
35.324,25.3683,4.97,2.6,5,10,2021,11,37,33
41.1485,43.829,6.59,3.4,5,10,2021,11,31,12
36.3933,27.0553,7.05,1.7,5,10,2021,11,21,46
36.4606,27.1621,7.11,2.3,5,10,2021,11,0,19
36.4458,27.1295,7.12,4.1,5,10,2021,10,54,8
36.5131,27.1301,6.78,1.9,5,10,2021,10,16,40
41.2018,43.8438,6.29,2.1,5,10,2021,9,55,45
36.3448,27.0441,6.27,1.7,5,10,2021,9,31,51
40.3171,28.8121,7.06,1.7,5,10,2021,8,58,44
37.4803,30.4633,7,1.4,5,10,2021,8,54,46
36.4845,27.1715,7.37,2.9,5,10,2021,7,45,33
38.963,42.0226,6.99,1.8,5,10,2021,7,18,34
36.4345,27.1126,6.96,2.8,5,10,2021,6,22,26
36.5258,27.1836,7.11,1.6,5,10,2021,6,8,50
36.4961,27.1451,7.08,2.7,5,10,2021,4,53,24
36.3388,35.532,6.99,1.7,5,10,2021,4,28,25
34.872,32.7525,16.99,2.5,5,10,2021,3,54,30
36.4713,27.2548,7.79,1.5,5,10,2021,3,52,4
36.4593,27.196,7.16,1.6,5,10,2021,3,44,42
36.4658,27.1046,6.48,2.1,5,10,2021,3,31,56
37.3766,38.59,7,1.5,5,10,2021,2,6,1
36.532,27.1461,7.05,2,5,10,2021,1,41,51
36.4676,27.1145,7.2,1.8,5,10,2021,1,37,21
36.45,27.075,9.5,1.7,5,10,2021,1,21,4
37.367,36.1103,7,3.3,5,10,2021,1,16,2
36.513,27.17,7.9,1.7,5,10,2021,1,13,45
37.8526,27.1431,7,1.2,5,10,2021,0,46,0
36.4711,27.1503,7.18,2,5,10,2021,0,41,2
36.4871,27.2298,7.02,1.7,5,10,2021,0,35,5
37.4716,27.6646,7,1.9,5,10,2021,0,24,58
36.4631,27.1528,6.85,2.5,5,10,2021,0,21,11
41.1746,43.8071,7.1,1.3,4,10,2021,23,24,42
36.5016,27.1403,6.87,2,4,10,2021,22,48,59
42.6023,43.4865,6.67,1.9,4,10,2021,21,47,48
41.0948,43.8836,6.96,1.6,4,10,2021,21,45,13
36.4858,27.2113,17.2,1.6,4,10,2021,21,30,29
37.6766,29.3243,7,1.2,4,10,2021,21,28,14
36.5193,27.2133,11.22,1.8,4,10,2021,21,26,50
36.813,27.3285,7.05,1.6,4,10,2021,21,15,2
37.616,38.468,7,1.2,4,10,2021,21,3,5
36.4695,27.1265,7,1.6,4,10,2021,21,2,55
36.4411,27.1853,7.09,2.9,4,10,2021,20,38,15
36.3966,27.1033,5.88,2.7,4,10,2021,20,13,19
36.4905,27.1296,7.07,3.2,4,10,2021,20,8,12
36.4738,27.1303,6.24,2.1,4,10,2021,20,6,41
36.533,27.215,15,2,4,10,2021,19,37,5
36.4946,27.1398,7.02,3.2,4,10,2021,19,18,27
36.4761,27.1271,7.4,2.8,4,10,2021,18,49,40
38.9308,41.9893,7,1.7,4,10,2021,18,33,35
36.503,27.1425,6.88,1.9,4,10,2021,18,26,7
40.6923,32.3673,7,1.5,4,10,2021,18,10,53
36.4938,27.1765,7.04,2.7,4,10,2021,18,1,56
36.5573,27.2988,18.89,1.9,4,10,2021,17,59,2
36.4891,27.1158,6.86,2.2,4,10,2021,17,26,53
36.4371,27.194,8.09,4.3,4,10,2021,17,3,22
39.2646,25.8886,7.02,2.2,4,10,2021,16,55,47
38.6286,39.4653,6.86,1.9,4,10,2021,16,24,1
37.6778,26.957,7,1.6,4,10,2021,14,8,6
36.354,27.068,7.08,2,4,10,2021,13,21,22
41.574,32.4995,6.95,2,4,10,2021,13,15,59
40.0765,28.5171,8.18,1.9,4,10,2021,12,42,29
39.8765,28.8401,7.21,1.7,4,10,2021,12,22,40
37.1495,37.2023,7,1.8,4,10,2021,12,8,29
37.8608,26.9895,7,1.6,4,10,2021,11,38,50
39.0281,27.8631,7.02,1.6,4,10,2021,11,7,51
37.2168,36.9701,7,1.7,4,10,2021,10,31,39
37.4631,30.421,7.08,2.7,4,10,2021,9,36,49
37.5048,30.4801,7,1.8,4,10,2021,9,13,16
36.3861,27.1463,23.47,2,4,10,2021,8,43,28
39.4703,26.3538,7,1.9,4,10,2021,7,44,45
37.4488,27.6595,7,1.6,4,10,2021,7,30,14
36.3083,27.0805,6.04,1.8,4,10,2021,6,48,28
40.7935,27.6921,7.01,1.6,4,10,2021,6,19,40
40.7921,27.5981,6.97,1.5,4,10,2021,6,12,10
38.0898,27.1035,7,1.7,4,10,2021,5,57,26
32.197,48.403,35.1,5.4,4,10,2021,5,39,40
37.8488,26.8873,7,1.2,4,10,2021,5,28,21
37.4205,30.3865,7.1,1.8,4,10,2021,4,56,16
38.9308,42.0241,7.13,2.6,4,10,2021,4,48,29
41.6641,25.6455,7.07,2.2,4,10,2021,4,25,11
36.509,27.1716,7.01,1.8,4,10,2021,3,5,31
36.428,27.1656,6.06,1.8,4,10,2021,2,59,51
36.4791,27.1536,6.82,1.4,4,10,2021,2,36,29
37.2773,42.1796,7.04,1.9,4,10,2021,2,30,17
35.135,25.532,17.7,2.8,4,10,2021,1,39,51
40.3375,26.0111,7,1.4,4,10,2021,1,29,0
40.4331,29.0523,7,1.3,4,10,2021,0,52,54
37.509,30.5031,7,1.2,4,10,2021,0,18,1
40.565,27.4423,6.72,1.8,4,10,2021,0,8,10
39.0708,29.5448,11.96,1.6,3,10,2021,23,50,17
36.9996,30.3281,6.42,1.9,3,10,2021,23,31,9
35.0571,25.3825,7.23,2.9,3,10,2021,23,18,57
39.013,29.4996,8.67,1.7,3,10,2021,22,19,48
39.0801,44.2196,7.08,2.8,3,10,2021,22,17,13
37.445,30.3996,7,1.7,3,10,2021,22,16,48
39.4021,28.4711,7,1.3,3,10,2021,22,15,8
37.4676,30.4108,6.66,2.5,3,10,2021,21,22,12
37.4546,30.4105,6.73,3.1,3,10,2021,21,5,31
36.4923,27.1398,7.09,1.7,3,10,2021,20,17,28
36.5176,27.2253,13.78,1.4,3,10,2021,19,3,13
37.4513,30.3841,7.02,3,3,10,2021,18,5,0
37.4386,30.3778,7,1.5,3,10,2021,17,40,39
35.7711,25.833,16.95,2.7,3,10,2021,17,31,35
36.4876,28.8455,7,1.5,3,10,2021,17,27,25
37.6756,29.3671,7,1.4,3,10,2021,17,25,40
37.4566,30.398,7.04,1.5,3,10,2021,17,21,11
35.7406,26.8315,14.28,2.7,3,10,2021,16,57,25
39.731,27.7201,16.93,1.5,3,10,2021,16,36,30
37.4463,30.3791,7,3.1,3,10,2021,16,30,23
37.4363,30.404,7.07,1.7,3,10,2021,15,39,9
42.9375,41.0858,12.9,2.3,3,10,2021,15,39,2
39.0195,29.479,8.51,1.8,3,10,2021,15,22,3
37.9171,26.9438,7,1.3,3,10,2021,15,13,36
37.9305,26.9503,7.67,1.6,3,10,2021,15,11,7
37.8871,26.8725,7.49,2.3,3,10,2021,14,50,4
37.9088,26.9261,7,1.5,3,10,2021,14,47,25
37.9221,26.9241,5.95,1.7,3,10,2021,14,47,5
40.1313,31.7801,7.14,1.7,3,10,2021,14,45,14
37.4353,30.3866,7.02,2.3,3,10,2021,14,27,19
39.093,29.0295,9.35,1.1,3,10,2021,14,19,6
36.5978,27.2793,17.51,2.4,3,10,2021,14,10,9
37.4468,30.3833,7,1.2,3,10,2021,14,10,2
37.4438,30.389,7,1.2,3,10,2021,13,55,29
39.0478,40.239,7.06,1.7,3,10,2021,13,42,22
40.3656,26.8285,16.57,1.8,3,10,2021,13,33,25
37.4368,30.3941,7.03,1.7,3,10,2021,13,27,46
37.4383,30.3981,6.99,1.6,3,10,2021,13,7,14
40.8391,33.7576,7.02,1.5,3,10,2021,13,6,31
36.928,27.7208,7.02,1.4,3,10,2021,12,48,48
37.4415,30.375,7,1.1,3,10,2021,12,36,39
36.7383,25.6305,6.42,2.5,3,10,2021,11,54,56
36.5318,27.1986,12.75,1.8,3,10,2021,11,52,27
37.4675,30.4393,7,1.2,3,10,2021,11,49,16
37.4823,30.4145,7.25,1.5,3,10,2021,11,47,32
37.2436,39.0351,7.81,2.8,3,10,2021,11,46,52
37.4623,30.3281,7,1.2,3,10,2021,11,37,45
37.9218,26.9371,7.09,2.2,3,10,2021,11,25,43
37.4453,30.3725,7,1.5,3,10,2021,11,22,58
36.8563,25.8333,5.86,2.3,3,10,2021,11,15,49
37.4525,30.3925,7.06,1.6,3,10,2021,11,8,25
37.4191,30.3855,7.02,2.5,3,10,2021,10,52,54
37.4338,30.3725,7,1.1,3,10,2021,10,49,2
37.4416,30.3763,7.01,1.7,3,10,2021,10,30,23
37.4143,30.3421,7,1.3,3,10,2021,10,24,49
37.432,30.3698,11.74,4.2,3,10,2021,10,15,8
37.8821,29.4401,7.03,2.5,3,10,2021,10,13,11
37.8093,26.4903,7,1.6,3,10,2021,9,49,10
37.8185,29.2301,7,1.3,3,10,2021,9,47,8
36.6195,27.2956,23.33,1.7,3,10,2021,9,13,20
37.8425,29.2643,7,1.7,3,10,2021,9,7,28
36.4366,27.128,7.17,1.9,3,10,2021,8,36,28
36.3666,27.125,7.25,1.8,3,10,2021,8,17,50
37.4568,27.6331,7,1.4,3,10,2021,6,39,3
37.4056,27.5663,6.98,1.7,3,10,2021,6,36,21
37.472,27.6623,7,1.8,3,10,2021,6,36,14
36.4603,27.1085,7.32,1.5,3,10,2021,6,22,53
37.4525,27.6466,6.98,1.4,3,10,2021,6,22,17
36.9105,29.4246,7,1.8,3,10,2021,6,12,51
38.762,43.5028,6.95,2.1,3,10,2021,5,12,43
35.347,25.374,35.8,2.8,3,10,2021,5,3,39
36.4893,27.1135,6.84,1.6,3,10,2021,3,51,55
37.465,27.66,6.95,2.1,3,10,2021,2,55,13
39.2661,27.8503,6.95,1.6,3,10,2021,1,51,18
36.583,27.235,7.64,2,3,10,2021,1,37,8
38.4638,39.0748,17.8,2,3,10,2021,1,36,46
37.3785,31.6473,5.02,1.7,3,10,2021,1,6,35
38.9295,27.591,7,1.6,3,10,2021,0,54,59
36.5155,27.1935,7.37,2,3,10,2021,0,9,8
37.5518,29.8006,7.01,2.4,2,10,2021,23,35,42
36.6021,27.3311,18.19,1.7,2,10,2021,23,6,36
37.4715,27.633,7,1.5,2,10,2021,23,3,12
36.5383,27.3421,6.73,1.8,2,10,2021,22,48,8
37.852,26.522,7.01,1.9,2,10,2021,22,25,14
36.6158,27.374,13.23,1.3,2,10,2021,22,4,45
36.477,27.1933,6.69,1.7,2,10,2021,21,59,37
36.6868,27.4761,6.94,1.6,2,10,2021,21,58,0
35.3065,25.733,3.27,3.9,2,10,2021,21,31,15
36.9415,28.9073,7,1.4,2,10,2021,21,29,29
38.2616,42.8641,7,1.8,2,10,2021,19,55,7
38.5841,40.9705,7.02,2.7,2,10,2021,19,22,40
37.9731,27.2596,7.02,2.2,2,10,2021,18,48,1
36.42,27.322,7.07,2.2,2,10,2021,18,43,35
40.1921,41.0573,7.13,2.3,2,10,2021,18,9,18
38.4963,39.1495,7.54,1.1,2,10,2021,17,51,47
41.7556,25.2825,9.82,2.7,2,10,2021,15,47,30
40.708,30.6445,6.99,1.7,2,10,2021,15,40,40
38.6425,27.5358,7,2,2,10,2021,15,34,16
38.751,30.8585,1.48,1.3,2,10,2021,15,11,19
37.3455,30.2213,98.83,2.1,2,10,2021,15,10,8
37.8033,28.8175,7,2.1,2,10,2021,14,25,26
38.5568,39.2478,7,1.9,2,10,2021,14,15,41
38.1016,36.6228,6.75,2.2,2,10,2021,13,59,8
36.378,29.1565,25.39,3.5,2,10,2021,13,50,17
38.1571,38.0945,7,1.6,2,10,2021,13,16,33
39.9991,28.2086,6.98,1.5,2,10,2021,12,54,31
37.1788,39.2196,10.22,1.7,2,10,2021,12,47,53
40.7698,40.4848,2.35,1.3,2,10,2021,12,29,48
37.2995,28.0221,7,1.3,2,10,2021,12,20,56
39.7681,27.6236,9.87,3,2,10,2021,11,58,39
37.8881,27.1425,7,1.4,2,10,2021,11,43,41
35.0991,27.7948,24.85,3.9,2,10,2021,10,45,34
37.895,27.149,7,1.8,2,10,2021,10,24,33
37.84,27.0083,7,1.6,2,10,2021,10,15,31
36.4926,27.1701,7.02,2.2,2,10,2021,9,11,43
38.8278,40.3098,6.98,2.1,2,10,2021,7,24,13
39.1795,41.7038,7.06,2.1,2,10,2021,6,38,1
39.21,41.6601,25.17,2.3,2,10,2021,6,29,44
36.5253,27.1786,6.91,1.4,2,10,2021,6,23,6
36.5148,27.2361,7.17,1.7,2,10,2021,5,57,12
38.8566,37.8336,15.83,2,2,10,2021,5,48,3
39.431,26.312,7,1.7,2,10,2021,5,22,22
36.511,27.1481,5.58,1.4,2,10,2021,5,19,49
36.4833,27.183,7.05,1.5,2,10,2021,5,17,19
36.5888,27.2695,7.07,1.6,2,10,2021,4,42,51
36.5315,27.2805,12.78,1.5,2,10,2021,4,41,17
36.526,27.1671,8.41,1.9,2,10,2021,4,33,25
38.2798,38.9476,7,1.8,2,10,2021,4,29,53
39.9888,27.3926,7,1.4,2,10,2021,4,26,41
36.5396,27.2153,6.79,1.5,2,10,2021,4,8,38
36.5191,27.2083,5.29,2.1,2,10,2021,3,59,8
36.5275,27.2546,7.06,1.7,2,10,2021,3,5,19
38.158,27.4166,8.34,1.8,2,10,2021,2,44,9
37.9165,26.9665,7,1.9,2,10,2021,2,42,42
37.874,27.174,7,2,2,10,2021,2,33,48
39.1166,36.0301,7.01,1.8,2,10,2021,1,48,24
37.6798,29.3628,7,1.4,2,10,2021,1,22,52
36.5393,27.1671,6.76,1.5,2,10,2021,1,19,59
39.1346,36.0165,7.11,1.5,2,10,2021,1,18,21
40.1933,31.8693,6.62,2.1,2,10,2021,0,54,9
36.5505,27.1851,11.57,1.6,2,10,2021,0,11,22
36.557,27.2146,6.96,1.9,1,10,2021,23,59,55
36.3033,27.0533,6.32,2.2,1,10,2021,23,54,40
39.963,40.5868,13.17,1.9,1,10,2021,23,38,5
38.1795,27.433,12,1.6,1,10,2021,23,23,44
38.3703,38.753,7,1.4,1,10,2021,23,14,56
37.9986,38.1638,7,1.3,1,10,2021,22,20,11
36.5775,27.3101,16.28,1.6,1,10,2021,22,15,17
36.502,42.659,4.5,2,1,10,2021,21,57,18
36.6633,29.2531,6.97,2.1,1,10,2021,21,48,21
38.9586,42.0291,7.01,3.3,1,10,2021,21,38,51
36.5021,27.2246,7.01,1.7,1,10,2021,21,13,8
37.4653,27.6611,7,2.1,1,10,2021,21,6,13
36.567,27.236,7.06,1.3,1,10,2021,20,43,2
39.1818,40.1615,7.03,1.9,1,10,2021,20,35,46
36.4988,27.1786,7.06,2,1,10,2021,19,43,52
37.6811,29.3621,9.29,2,1,10,2021,18,52,3
37.6826,29.3308,7.02,1.5,1,10,2021,18,48,2
37.6863,29.336,7,1.8,1,10,2021,18,44,16
37.6613,29.3688,7,1.5,1,10,2021,18,41,3
34.9925,25.4351,7.76,4.1,1,10,2021,18,34,51
39.2121,29.16,7.03,2.7,1,10,2021,17,15,50
37.5761,29.4168,7,1.2,1,10,2021,17,11,26
37.659,29.3581,7.17,3.6,1,10,2021,16,53,21
37.6666,29.3733,7,3.2,1,10,2021,16,52,23
38.9395,26.0788,7.06,1.9,1,10,2021,15,58,54
37.9971,38.1683,7,1.4,1,10,2021,14,42,46
36.4781,27.1961,7.14,2.1,1,10,2021,14,38,18
37.5503,29.8093,7.01,2.7,1,10,2021,13,35,16
40.8033,31.725,3.75,1.5,1,10,2021,12,24,14
39.978,33.163,7,1,1,10,2021,11,12,14
36.439,27.1903,7.15,2,1,10,2021,10,31,59
38.5181,39.0985,15.26,2.5,1,10,2021,10,0,57
36.5263,27.2268,7.23,2,1,10,2021,9,57,59
40.6065,34.8851,6.28,1.5,1,10,2021,9,38,19
38.0021,38.122,7.21,2,1,10,2021,9,35,42
36.455,27.1091,6.75,2.2,1,10,2021,9,26,0
37.497,45.5216,6.61,2.6,1,10,2021,8,47,19
36.5801,27.2705,16.63,2.2,1,10,2021,8,23,38
39.0816,29.4965,12.08,1.2,1,10,2021,7,52,23
36.903,27.5408,7,1.4,1,10,2021,7,34,53
36.5038,27.189,11.5,2.8,1,10,2021,7,24,28
37.6931,29.3493,7,1.4,1,10,2021,7,12,46
36.5823,27.2066,10.76,1.5,1,10,2021,7,10,45
37.9115,27.145,7,1.4,1,10,2021,6,36,32
36.7828,27.5813,75.72,1.8,1,10,2021,6,18,17
35.9306,26.436,6.63,2.4,1,10,2021,5,59,6
41.1541,36.9076,7.05,1.7,1,10,2021,5,55,11
38.0016,38.1636,7,1.2,1,10,2021,5,21,41
36.5488,27.244,16.49,1.8,1,10,2021,5,20,32
39.5003,26.3303,6.26,2.5,1,10,2021,5,17,53
37.8046,33.0056,7.01,1.7,1,10,2021,5,6,48
36.5855,27.3545,7,1.4,1,10,2021,5,1,7
36.5925,27.305,14.01,1.6,1,10,2021,4,40,22
36.5425,27.3313,9.29,1.6,1,10,2021,4,36,52
37.6806,29.335,7,1.1,1,10,2021,4,9,28
40.0911,31.8246,7.06,1.5,1,10,2021,4,5,59
36.5601,27.2613,12.65,1.8,1,10,2021,4,1,46
38.2668,42.8408,7.1,1,1,10,2021,3,48,41
35.2521,33.0988,9,1.8,1,10,2021,3,46,13
36.8436,30.335,7.08,1.3,1,10,2021,3,42,28
39.4763,26.3765,7.08,2,1,10,2021,3,40,3
36.5171,27.2353,5.97,1.7,1,10,2021,3,39,53
36.7225,27.4253,10.19,1,1,10,2021,3,32,5
41.1378,43.7193,7.03,1.9,1,10,2021,3,30,13
36.5775,27.2135,13.04,1.5,1,10,2021,3,9,34
36.5931,27.3125,9.56,1.6,1,10,2021,3,3,12
40.1678,31.7606,3.16,1.8,1,10,2021,3,1,39
37.3576,38.5771,7,1.4,1,10,2021,2,59,46
36.566,27.2148,15.13,1.6,1,10,2021,2,49,12
36.7501,27.46,8.8,1.4,1,10,2021,2,42,7
36.519,27.2183,8.73,1.7,1,10,2021,2,40,20
36.5206,27.2348,8.82,1.8,1,10,2021,2,25,59
36.057,29.643,27.59,1.8,1,10,2021,2,5,7
37.0808,42.7755,22.12,1.5,1,10,2021,2,3,35
39.8276,34.0146,7.01,1.1,1,10,2021,1,58,13
36.5288,27.2163,12.47,1.5,1,10,2021,1,51,23
37.8606,29.2931,7.01,1.3,1,10,2021,1,49,35
36.4566,27.1426,13.47,1.8,1,10,2021,1,39,30
38.0366,38.0856,7,1.4,1,10,2021,1,39,22
36.5013,27.1883,10.5,2.9,1,10,2021,1,31,47
36.5611,27.2526,13.57,1.6,1,10,2021,0,46,35
36.469,27.168,4.96,1.6,1,10,2021,0,23,56
37.984,38.0551,7,1.5,1,10,2021,0,12,51
36.5615,27.2325,8.03,1.6,1,10,2021,0,6,45
36.5933,27.275,19.21,1.4,1,10,2021,0,2,15
39.12,27.7863,6.99,1.7,30,9,2021,23,52,24
38.0811,35.1786,8.6,1.3,30,9,2021,23,47,3
40.3653,34.9376,16.55,1.2,30,9,2021,23,35,9
36.4571,28.8808,20.89,3,30,9,2021,22,52,45
40.4158,34.9368,6.25,1.2,30,9,2021,22,52,22
40.1925,31.812,7.13,1.6,30,9,2021,22,43,32
36.588,27.2635,11.31,2.2,30,9,2021,22,31,45
42.3361,46.13,4.04,2,30,9,2021,22,23,8
37.903,27.1458,6.99,1.5,30,9,2021,21,55,43
36.5605,27.2076,13.07,2,30,9,2021,21,43,1
36.1471,27.2803,7.02,2,30,9,2021,21,35,31
36.5295,27.228,6.73,1.7,30,9,2021,21,25,56
37.8956,26.9708,7,1.3,30,9,2021,21,24,16
36.3746,28.7505,6.87,1.5,30,9,2021,21,20,59
39.563,25.917,1.99,1.8,30,9,2021,21,20,49
35.9121,27.105,5.71,2.1,30,9,2021,21,12,39
36.5466,27.279,5.54,1.8,30,9,2021,21,9,23
37.102,28.1243,7,1.5,30,9,2021,20,46,42
36.508,27.1853,7.37,2.1,30,9,2021,20,39,8
36.5888,27.3553,15.34,2.2,30,9,2021,20,37,5
36.5643,27.2465,13.84,2.2,30,9,2021,20,36,27
36.4828,27.2118,15.58,2.2,30,9,2021,20,35,56
35.2475,25.7591,6.96,2.8,30,9,2021,20,13,12
37.9126,26.8796,7.73,1.7,30,9,2021,19,51,12
37.9198,26.9218,5.43,1.8,30,9,2021,19,49,37
37.998,27.0645,7.1,1.5,30,9,2021,19,32,58
36.6938,27.3835,3.41,1.5,30,9,2021,19,28,12
36.611,27.2576,5.3,1.9,30,9,2021,19,20,13
36.527,27.177,11.65,1.8,30,9,2021,19,19,13
37.4748,27.6563,7,1.7,30,9,2021,19,12,55
39.0366,30.2318,7.02,1.7,30,9,2021,18,53,54
37.4565,27.6491,7,1.5,30,9,2021,18,49,42
38.9228,29.8521,7.04,1.5,30,9,2021,18,42,13
38.9496,42.0901,7,1.6,30,9,2021,18,34,41
36.6961,27.2923,9.84,1.7,30,9,2021,18,23,49
38.005,38.1616,6.99,2.5,30,9,2021,18,13,30
37.8613,29.3136,7,1.5,30,9,2021,18,13,7
36.4815,27.1741,8.34,1.9,30,9,2021,17,56,43
36.668,27.4831,15.94,1.7,30,9,2021,17,49,54
36.6033,27.3421,16.03,1.5,30,9,2021,17,45,8
37.6813,29.1453,7,1.2,30,9,2021,17,44,29
36.5285,27.1296,7,2,30,9,2021,17,37,2
40.404,35.0026,12.17,1.9,30,9,2021,17,21,38
35.273,33.545,8.58,1.7,30,9,2021,17,21,24
40.4125,34.9948,10.28,2,30,9,2021,17,12,25
40.4016,34.894,7,1.1,30,9,2021,16,43,40
38.6121,30.6823,7,1.3,30,9,2021,16,40,47
40.4161,35.01,13.91,3.7,30,9,2021,16,20,42
36.4845,27.167,7.04,2.8,30,9,2021,16,17,11
38.9558,35.0601,7,1.4,30,9,2021,16,2,52
36.4201,28.776,7,1.9,30,9,2021,15,47,16
37.987,38.1468,7,1.9,30,9,2021,15,47,1
39.5661,26.1215,1.44,1.8,30,9,2021,15,23,18
38.9863,30.1821,7,1.4,30,9,2021,14,27,0
36.5085,27.1055,7.14,1.7,30,9,2021,14,25,52
39.0828,36.0376,7.08,1.5,30,9,2021,14,16,41
39.5783,33.5728,7.3,1.2,30,9,2021,14,11,47
36.5138,27.1608,6.15,1.7,30,9,2021,13,31,8
36.5151,27.0846,7.58,2.1,30,9,2021,13,29,58
40.9171,28.7878,7.44,1.9,30,9,2021,13,24,39
36.4911,27.1228,7,1.7,30,9,2021,12,36,23
36.4568,27.1648,6.85,2.7,30,9,2021,12,28,43
37.8211,26.9628,7,2.1,30,9,2021,11,24,50
38.9823,30.2291,6.98,2,30,9,2021,10,14,33
38.6616,43.1528,7.07,2,30,9,2021,9,53,26
37.867,29.3238,7,1.2,30,9,2021,9,31,39
36.4881,27.219,17.73,2,30,9,2021,8,35,25
36.5081,27.1405,6.76,1.6,30,9,2021,8,0,25
36.5875,27.398,1.19,1.7,30,9,2021,7,54,18
36.4886,27.2295,7.18,1.7,30,9,2021,7,37,30
36.5085,27.171,7.23,1.9,30,9,2021,7,28,20
36.5593,27.2303,6.93,1.6,30,9,2021,7,13,46
36.4578,27.0946,7.3,1.5,30,9,2021,7,12,25
36.5206,27.251,17.88,1.6,30,9,2021,7,5,51
40.8263,28.7656,6.96,1.5,30,9,2021,6,51,31
39.0096,30.183,7,1.8,30,9,2021,6,40,36
38.4676,39.0528,15.86,1.6,30,9,2021,6,33,13
38.1388,26.0281,7,1.9,30,9,2021,5,39,50
36.5301,27.1325,20.77,1.5,30,9,2021,5,39,38
36.4928,27.105,3.05,1.8,30,9,2021,5,37,33
36.5415,27.2311,7.14,2,30,9,2021,5,28,30
36.5086,27.1426,11.14,2.3,30,9,2021,5,9,47
36.6318,27.2,6.27,1.4,30,9,2021,4,57,21
36.4913,27.1625,2.74,1.6,30,9,2021,4,56,24
36.444,27.1718,6.36,1.6,30,9,2021,4,55,19
36.5491,27.1455,6.69,1.5,30,9,2021,4,43,28
36.4778,27.208,6.76,1.7,30,9,2021,4,33,43
36.499,27.2468,7.47,2.1,30,9,2021,4,13,37
36.6638,27.5665,9.05,1.3,30,9,2021,4,12,39
36.5206,27.2591,7.04,1.6,30,9,2021,4,9,16
36.5801,27.3006,7.05,1.7,30,9,2021,4,4,15
36.5486,27.103,6.51,2.1,30,9,2021,3,53,23
36.5015,27.274,7.34,1.5,30,9,2021,3,52,19
36.5288,27.2073,17.66,1.7,30,9,2021,3,51,21
36.6318,27.3085,7.02,1.5,30,9,2021,3,50,45
36.5953,27.4793,5.12,1.3,30,9,2021,3,36,26
36.5553,27.1791,7.33,1.7,30,9,2021,3,33,14
36.5606,27.1373,7.05,1.6,30,9,2021,3,32,27
36.5241,27.1441,7.01,1.7,30,9,2021,3,29,1
36.6048,27.2391,7.05,1.9,30,9,2021,3,24,9
36.5168,27.2233,6.09,1.6,30,9,2021,3,15,35
37.9575,27.0973,7,1.4,30,9,2021,3,5,20
36.4173,27.147,7.18,1.7,30,9,2021,2,49,12
36.527,27.2128,7.04,2.1,30,9,2021,2,43,46
40.7923,27.9763,6.98,1.7,30,9,2021,2,37,8
36.5733,27.2213,6.19,1.5,30,9,2021,2,35,31
36.5086,27.153,16.4,4.1,30,9,2021,2,27,39
36.5215,27.1526,16.14,1.7,30,9,2021,2,24,22
36.5681,27.1696,7.27,1.4,30,9,2021,1,52,10
36.4635,27.208,6.85,1.8,30,9,2021,1,51,13
36.539,27.209,7.19,1.7,30,9,2021,1,41,0
36.514,27.2818,7.4,1.9,30,9,2021,1,39,15
36.4903,27.1715,7.17,1.6,30,9,2021,1,36,23
